2016-09-20,TCSERVER02,SMSGateway,07:00,38203
2016-09-20,TCSERVER02,SMSGateway,08:00,67068
2016-09-20,TCSERVER02,SMSGateway,09:00,21760
2016-09-20,TCSERVER02,SMSGateway,10:00,17374
2016-09-20,TCSERVER02,SMSGateway,11:00,13508
2016-09-20,TCSERVER02,SMSGateway,12:00,7024
2016-09-20,TCSERVER02,SMSGateway,13:00,20741
2016-09-20,TCSERVER02,SMSGateway,14:00,14348
2016-09-20,TCSERVER02,SMSGateway,15:00,14621
2016-09-20,TCSERVER02,SMSGateway,16:00,8693
2016-09-20,TCSERVER02,SMSGateway,17:00,2777
2016-09-20,TCSERVER02,SMSGateway,18:00,9658
2016-09-20,TCSERVER02,SMSGateway,19:00,13985
2016-09-20,TCSERVER02,SMSGateway,20:00,9086
2016-09-20,TCSERVER02,SMSGateway,21:00,3583
2016-09-20,TCSERVER02,SMSGateway,22:00,3154
2016-09-20,TCSERVER02,SMSGateway,23:00,324
2016-09-20,TCSERVER02,WalletHandler,00:00,50340
2016-09-20,TCSERVER02,WalletHandler,01:00,229088
2016-09-20,TCSERVER02,WalletHandler,02:00,209720
2016-09-20,TCSERVER02,WalletHandler,03:00,35550
2016-09-20,TCSERVER02,WalletHandler,04:00,5235
2016-09-20,TCSERVER02,WalletHandler,05:00,12752
2016-09-20,TCSERVER02,WalletHandler,06:00,50893
2016-09-20,TCSERVER02,WalletHandler,07:00,142075
2016-09-20,TCSERVER02,WalletHandler,08:00,141665
2016-09-20,TCSERVER02,WalletHandler,09:00,147124
2016-09-20,TCSERVER02,WalletHandler,10:00,150534
2016-09-20,TCSERVER02,WalletHandler,11:00,137048
2016-09-20,TCSERVER02,WalletHandler,12:00,105968
2016-09-20,TCSERVER02,WalletHandler,13:00,128679
2016-09-20,TCSERVER02,WalletHandler,14:00,136227
2016-09-20,TCSERVER02,WalletHandler,15:00,148612
2016-09-20,TCSERVER02,WalletHandler,16:00,128049
2016-09-20,TCSERVER02,WalletHandler,17:00,102013
2016-09-20,TCSERVER02,WalletHandler,18:00,110516
2016-09-20,TCSERVER02,WalletHandler,19:00,107700
2016-09-20,TCSERVER02,WalletHandler,20:00,112195
2016-09-20,TCSERVER02,WalletHandler,21:00,104805
2016-09-20,TCSERVER02,WalletHandler,22:00,122747
2016-09-20,TCSERVER02,WalletHandler,23:00,82293
2016-09-20,TCSERVER03,ADCHandlerBuddy,00:00,451783
2016-09-20,TCSERVER03,ADCHandlerBuddy,01:00,304032
2016-09-20,TCSERVER03,ADCHandlerBuddy,02:00,226475
2016-09-20,TCSERVER03,ADCHandlerBuddy,03:00,230250
2016-09-20,TCSERVER03,ADCHandlerBuddy,04:00,264375
2016-09-20,TCSERVER03,ADCHandlerBuddy,05:00,309400
2016-09-20,TCSERVER03,ADCHandlerBuddy,06:00,383800
2016-09-20,TCSERVER03,ADCHandlerBuddy,07:00,438475
2016-09-20,TCSERVER03,ADCHandlerBuddy,08:00,495650
2016-09-20,TCSERVER03,ADCHandlerBuddy,09:00,490165
2016-09-20,TCSERVER03,ADCHandlerBuddy,10:00,516333
2016-09-20,TCSERVER03,ADCHandlerBuddy,11:00,531565
2016-09-20,TCSERVER03,ADCHandlerBuddy,12:00,427460
2016-09-20,TCSERVER03,ADCHandlerBuddy,13:00,593108
2016-09-20,TCSERVER03,ADCHandlerBuddy,14:00,581802
2016-09-20,TCSERVER03,ADCHandlerBuddy,15:00,519438
2016-09-20,TCSERVER03,ADCHandlerBuddy,16:00,516621
2016-09-20,TCSERVER03,ADCHandlerBuddy,17:00,438025
2016-09-20,TCSERVER03,ADCHandlerBuddy,18:00,518217
2016-09-20,TCSERVER03,ADCHandlerBuddy,19:00,513509
2016-09-20,TCSERVER03,ADCHandlerBuddy,20:00,537534
2016-09-20,TCSERVER03,ADCHandlerBuddy,21:00,498643
2016-09-20,TCSERVER03,ADCHandlerBuddy,22:00,585587
2016-09-20,TCSERVER03,ADCHandlerBuddy,23:00,468552
2016-09-20,TCSERVER03,ADCHandlerTNT,00:00,221503
2016-09-20,TCSERVER03,ADCHandlerTNT,01:00,191617
2016-09-20,TCSERVER03,ADCHandlerTNT,02:00,166000
2016-09-20,TCSERVER03,ADCHandlerTNT,03:00,150925
2016-09-20,TCSERVER03,ADCHandlerTNT,04:00,168866
2016-09-20,TCSERVER03,ADCHandlerTNT,05:00,135484
2016-09-20,TCSERVER03,ADCHandlerTNT,06:00,120176
2016-09-20,TCSERVER03,ADCHandlerTNT,07:00,279100
2016-09-20,TCSERVER03,ADCHandlerTNT,08:00,290174
2016-09-20,TCSERVER03,ADCHandlerTNT,09:00,327753
2016-09-20,TCSERVER03,ADCHandlerTNT,10:00,326668
